0,42.0,0.71,21.25,0.43,30.0,0.0
250,41.5,0.5,20.25,1.48,31.25,1.09
500,41.5,0.5,14.25,1.92,33.0,0.0
750,40.75,0.83,15.75,0.43,33.0,0.0
1000,40.0,0.71,20.0,2.74,32.75,0.43
1250,41.25,0.83,24.25,0.43,31.5,0.87
1500,42.25,0.43,23.75,0.43,35.25,1.3
1750,43.5,0.87,21.0,0.0,36.0,0.0
2000,42.75,0.83,21.25,0.43,36.0,0.0
2250,43.25,0.43,23.75,0.43,36.0,0.0
2500,43.25,0.83,24.5,0.5,36.0,0.0
2750,43.75,0.43,24.25,0.43,36.0,0.0
3000,44.33,0.47,24.0,0.0,36.0,0.0
3250,44.5,0.5,24.0,0.0,36.0,0.0
3500,44.75,0.43,24.0,0.0,36.0,0.0
3750,45.0,0.0,24.0,0.0,36.25,0.43
4000,45.0,0.0,23.75,0.43,36.0,0.0
4250,45.0,0.0,23.25,1.3,36.0,0.0
4500,45.0,0.0,24.0,0.0,36.5,0.5
4750,45.0,0.0,21.5,1.5,37.0,1.0
5000,45.0,0.0,19.5,1.12,37.5,1.5
5250,45.0,0.0,21.0,0.0,37.0,1.0
5500,45.0,0.0,22.75,0.83,36.5,0.5
5750,45.0,0.0,24.0,0.0,36.25,0.43
6000,45.0,0.0,23.25,0.83,36.75,0.83
6250,45.0,0.0,23.75,0.43,37.0,1.0
6500,45.0,0.0,23.5,0.5,37.0,1.0
6750,45.0,0.0,23.67,0.47,36.0,0.0
7000,45.0,0.0,24.0,0.0,36.33,0.47
7250,45.0,0.0,24.0,0.0,36.25,0.43
7500,45.0,0.0,24.5,0.5,35.25,1.3
7750,45.0,0.0,24.75,0.83,35.25,1.3
8000,44.5,0.5,24.0,0.0,35.25,1.3
8250,44.5,0.5,24.0,0.0,36.0,0.0
8500,44.5,0.5,24.0,0.0,36.0,0.0
8750,44.25,0.83,24.0,0.0,36.0,0.0
9000,44.5,0.5,24.0,0.0,36.0,0.0
9250,44.5,0.5,24.0,0.0,36.0,0.0
9500,44.5,0.5,24.0,0.0,36.0,0.0
9750,44.0,0.71,24.0,0.0,36.0,0.0
10000,44.33,0.47,24.0,0.0,36.0,0.0
10250,43.75,0.43,24.0,0.0,36.0,0.0
10500,44.5,0.5,24.0,0.0,36.0,0.0
10750,44.33,0.47,24.0,0.0,36.0,0.0
11000,44.5,0.5,24.0,0.0,36.0,0.0
11250,44.5,0.5,24.0,0.0,36.0,0.0
11500,44.0,0.71,24.0,0.0,36.0,0.0
11750,43.75,0.43,24.25,0.43,35.5,1.5
12000,44.75,0.43,23.75,0.43,36.0,0.0
12250,45.0,0.0,24.0,0.0,36.0,0.0
12500,45.0,0.0,24.0,0.0,36.0,0.0
12750,44.5,0.5,23.75,0.43,36.0,0.0
13000,44.67,0.47,24.0,0.0,34.0,1.41
13250,44.5,0.5,24.0,0.0,36.0,0.0
13500,44.33,0.47,23.67,0.47,36.0,0.0
13750,44.5,0.5,24.0,0.0,35.25,1.3
14000,44.5,0.5,23.75,0.43,36.0,0.0
14250,44.5,0.5,24.0,0.0,36.0,0.0
14500,44.0,0.71,23.0,1.22,36.5,0.5
14750,44.25,0.43,22.0,1.0,36.5,0.5
15000,44.5,0.5,23.0,1.22,36.25,0.43
15250,44.5,0.5,24.0,0.0,37.0,1.22
15500,44.5,0.5,24.0,0.0,37.25,0.83
15750,44.5,0.5,24.0,0.0,36.75,0.83
16000,44.5,0.5,21.75,1.3,36.75,0.83
